pathway	pval	padj	ES	NES	nMoreExtreme	size	geneset	type	genes
Oxidative_phosphorylation	0.134603174603175	0.351957550663953	0.0995169254142335	0.788225487652037	6359	177	h.all	Endometrial Cancer	ACAA2,ACADVL,ACO2,ATP6V0C,ATP6V0E1,ATP6V1C1,ATP6V1G1,CASP7,COX11,COX15,COX4I1,COX6B1,COX7A2L,COX7B,COX8A,CPT1A,DECR1,ETFA,ETFB,ETFDH,FDX1,GLUD1,GOT2,GPI,GRPEL1,HADHA,IDH1,IDH2,IDH3B,IDH3G,ISCU,LDHA,LDHB,LRPPRC,MDH2,MFN2,MRPL11,MRPL34,MRPS11,MRPS15,MRPS22,MRPS30,MTRF1,MTX2,NDUFA1,NDUFA3,NDUFA7,NDUFA8,NDUFB6,NDUFB7,NDUFB8,NDUFC1,NDUFC2,NDUFS2,NDUFS3,NDUFS7,NDUFS8,NDUFV1,NDUFV2,NNT,OAT,OGDH,PDHA1,PDHB,PDHX,PDP1,PHB2,PHYH
Peroxisome	0.14782217127886	0.351957550663953	0.141611698269258	1.10686706204105	7221	68	h.all	Endometrial Cancer	ABCB9,ABCC5,ABCD1,ACSL5,ALDH9A1,BCL10,CAT,CTBP1,DHRS3,DLG4,EHHADH,ERCC1,ERCC3,GSTK1,HMGCL,IDH1,IDH2,ISOC1,LONP2,MVP,PABPC1,PEX11B,PEX13,PEX14,PEX5,PRDX1,PRDX5,RETSAT,SIAH1,SLC25A4,SOD1,TSPO,ABCD3,ACAA1,ACOT8,ACOX1,ACSL1,ACSL4,ATXN1,CDK7,CLN6,CLN8,CNBP,CRAT,DHCR24,ECH1,FDPS,FIS1,GNPAT,HRAS,HSD17B11,HSD17B4,HSD3B7,IDE,IDI1,ITGB1BP1
KRAS_signaling_up	0.117201571966596	0.351957550663953	0.149414611989777	1.16785629026687	5725	68	h.all	Endometrial Cancer	ADAM8,AMMECR1,BPGM,CAB39L,CBL,CD37,CDADC1,CFB,CMKLR1,CTSS,CXCR4,DUSP6,ETS1,ETV5,FCER1G,FLT4,FUCA1,HBEGF,ID2,IKZF1,IL10RA,IL2RG,ITGB2,LAPTM5
KRAS_signaling_dn	0.12959864535247	0.351957550663953	0.226578559644278	1.30211740499818	6428	26	h.all	Endometrial Cancer	ASB7,CCDC106,CDKAL1,CELSR2,CHST2,CLSTN3,DTNB,IDUA,MAST3,MSH5,MX1,PTPRJ,SLC25A23,SLC29A3,SYNPO,TCF7L1
Apoptosis	0.180650473445862	0.39872875309419	0.110834587336497	0.914841561792918	8775	106	h.all	Endometrial Cancer	ADD1,APP,ATF3,BCL10,BCL2L11,BCL2L1,BNIP3L,CASP1,CASP4,CASP6,CASP7,CASP8,CASP9,CD14,CD44,CDC25B,CLU,CREBBP,CYLD,DAP,DDIT3,DFFA,DNAJC3,ERBB2,GCH1,GPX1,GPX3,GSN,HMGB2,IRF1,ISG20,NEDD9,PAK1,PDCD4,PDGFRB,PPP2R5B,PSEN2,RETSAT,RHOT2,ROCK1,SAT1,SMAD7,SOD1,SPTAN1,TGFBR3,TIMP3,TSPO,TXNIP,XIAP,ANKH,ANXA1,BAX,BCAP31,BCL2L2,BID,BMF,BRCA1,BTG2,BTG3,CASP2,CASP3,CCND1,CCND2,CDK2,CDKN1B,CFLAR,CTNNB1,DAP3,DNAJA1,DNM1L,EBP,EMP1,ENO2,ETF1,F2R,FDXR,GADD45A,GADD45B,GNA15,GPX4,GSR
MYC_targets_v1	0.183415226423327	0.39872875309419	-0.183317311392187	-0.83332531821626	9667	179	h.all	Endometrial Cancer	YWHAQ,XRCC6,XPO1,VDAC1,VBP1,USP1,UBE2L3,UBE2E1,UBA2,U2AF1,TYMS,TXNL4A,TUFM,TRA2B,TFDP1,TARDBP,STARD7,SNRPG,SNRPD3,SNRPD2,SNRPA1,SMARCC1,SLC25A3,SET,SERBP1,RRP9,RRM1,RPS6,RPS5,RPS3,RPS2,RPS10,RPL6,RPL34,RPL22,RPL18,RFC4,RAN,RAD23B,PTGES3,PSMD8,PSMD1,PSMD14,PSMC4,PSMB2,PSMA6,PSMA4,PSMA1,PRDX3,PPIA,POLD2,PHB,PGK1,PCNA,PCBP1,PABPC4,PA2G4,ODC1,NOP56,NOP16,NME1,NHP2,NDUFAB1,NCBP2,NCBP1,MYC,MRPL23,MCM5,MCM4,LSM7,LSM2,KPNB1,IMPDH2,IFRD1,HSPE1,HSPD1,HPRT1,HNRNPU,HNRNPR,HNRNPD,HNRNPA3,HNRNPA2B1,HDGF,GSPT1,FBL,FAM120A,EXOSC7,ETF1,EIF4G2,EIF4E,EIF4A1,EIF3J,EIF3D,EIF3B,EIF2S2,EIF2S1,EIF1AX,EEF1B2,DUT,DDX21,DDX18,CYC1,CSTF2,COX5A,CNBP,CLNS1A,CDK2,CCT7,CCT5,CCT4,CCT3,CCT2,CCNA2,CBX3,CANX
Pancreas_beta_cells	0.19562837178747	0.407559107890563	0.325529479107041	1.23875333518815	9826	10	h.all	Endometrial Cancer	ELP4,FOXO1,LMO2,MAFB,SEC11A,SRP9,SRPRB
Estrogen_response_early	0.224081243555573	0.421887452530525	-0.118581569802992	-0.67979689612237	11517	93	h.all	Endometrial Cancer	UNC119,TMEM164,TIPARP,TGIF2,SVIL,SLC9A3R1,SLC39A6,SLC37A1,SLC2A1,SLC26A2,SLC22A5,SLC1A4,SLC16A1,SIAH2,SCARB1,RRP12,RHOBTB3,RBBP8,RARA,RAPGEFL1,RAB31,PRSS23,PODXL,PAPSS2,NXT1,NRIP1,NBL1,NADSYN1,MYC,MYBBP1A,MREG,MICB,MED24,KLF4,KLF10,ITPK1,ISG20L2,INPP5F,IGF1R,GLA,FKBP5,FKBP4,FAM102A,ESRP2,ELF1,DYNLT3,CHPT1,CCND1,CANT1,BLVRB,BHLHE40,BAG1,B4GALT1,ASB13,ARL3,AKAP1,AFF1,ADD3,ADCY9,ABHD2,ABAT
Glycolysis	0.217563504406428	0.421887452530525	0.100202898550725	0.824519343859206	10491	120	h.all	Endometrial Cancer	ABCB6,AGRN,AKR1A1,ALDH9A1,ALDOA,B3GAT3,B4GALT4,CAPN5,CASP6,CD44,CHPF2,CHST12,CHST2,COPB2,CXCR4,EFNA3,ENO1,EXT1,FAM162A,GMPPB,GNE,GOT1,GOT2,GPC1,GUSB,GYS1,HAX1,HS2ST1,IDH1,IDUA,ISG20,KDELR3,LDHA,LHPP,MDH2,ME2,MPI,NASP,NDUFV3,NOL3,PAM,PAXIP1,PDK3,PFKP,PGAM1,PGM2
IL2_STAT5_signaling	0.227819224366484	0.421887452530525	0.106724288810186	0.880608551655892	11084	101	h.all	Endometrial Cancer	AHCY,AHNAK,AHR,ARL4A,BCL2,BCL2L1,CAPN3,CD44,CDC42SE2,CDC6,CISH,CKAP4,CSF1,CTSZ,CYFIP1,DCPS,DENND5A,DHRS3,FAH,FAM126B,FGL2,GABARAPL1,GALM,GBP4,HUWE1,IL10RA,IL4R,ITGA6,ITGAE,ITGAV
Hedgehog_signaling	0.253200087591822	0.452143013556825	0.306353749284488	1.16578298750255	12718	10	h.all	Endometrial Cancer	CDK6,LDB1,MYH9,NF1,OPHN1,PML
Adipogenesis	0.273983773837404	0.456852112204593	0.0861720142673487	0.702162390557605	13102	146	h.all	Endometrial Cancer	ABCA1,ACAA2,ACLY,ACO2,ADIPOR2,AK2,ALDOA,APLP2,ARL4A,BAZ2A,BCL2L13,BCL6,CAT,CDKN2C,CHCHD10,CMPK1,COQ5,COX7B,COX8A,CPT2,DBT,DDT,DECR1,DHCR7,DHRS7B,DNAJB9,DRAM2,ESRRA,ESYT1,ETFB,FAH,G3BP2,GBE1,GPD2,GPX3,GRPEL1,HADH,IDH1,IDH3G
Apical_surface	0.274111267322756	0.456852112204593	0.248339060710195	1.1304727475088	13647	15	h.all	Endometrial Cancer	ADAM10,ADIPOR2,APP,ATP8B1,FLOT2,IL2RG,LYN
Angiogenesis	0.293466268129752	0.473332690531858	-0.283833295168308	-1.10355790133619	14628	11	h.all	Endometrial Cancer	VCAN,VAV2,TIMP1,THBD
NOTCH_signaling	0.303929673165716	0.474890114321431	0.201822767396538	1.08159460147686	15073	22	h.all	Endometrial Cancer	ARRB1,CUL1,FBXW11,FZD1,FZD5,JAG1,NOTCH1,NOTCH2,PPARD,PRKCA,PSEN2,SKP1,TCF7L2
WNT_beta_catenin_signaling	0.347404886105013	0.491453647664779	0.175409752491652	1.02243548911785	17248	27	h.all	Endometrial Cancer	CSNK1E,CUL1,FRAT1,FZD1,HDAC5,JAG1,NCOR2,NOTCH1,NOTCH4,NUMB,PPARD,PSEN2,SKP2,TP53,ADAM17,AXIN1,CCND2,CTNNB1,DVL2,GNAI1,HDAC11,KAT2A,MAML1,MYC,NCSTN
DNA_repair	0.36829841318749	0.491453647664779	-0.0885197215777262	-0.468208146062717	19124	125	h.all	Endometrial Cancer	VPS37B,VPS28,USP11,UMPS,TYMS,TSG101,TMED2,TAF6,TAF1C,TAF12,SURF1,SUPT4H1,SNAPC4,SMAD5,SDCBP,SAC3D1,RRM2B,RPA3,RFC5,RFC4,RFC3,RBX1,POLR3C,POLR2K,POLR2I,POLR2H,POLR2F,POLR2C,POLR1D,POLE4,POLB,POLA1,PNP,PCNA,NUDT9,NUDT21,NME4,NME1,NCBP2,IMPDH2,HPRT1,HCLS1,GTF3C5,GTF2F1,GPX4,FEN1,ERCC5,ERCC4,ERCC2,EIF1B,DUT,DGCR8,DDB1,DCTN4,DAD1,CSTF3,COX17,CANT1,BRF2,BCAP31,ARL6IP1,APRT,AK3,ADRM1,ADCY6,ADA,ZWINT,ZNRD1,ZNF707,XPC,UPF3B,TP53,TK2,TARBP2,TAF9,TAF10,SUPT5H,STX3,SSRP1,SF3A3,SEC61A1,RPA2,RNMT,RFC2,RALA,RAE1,RAD52,RAD51,POM121,POLR2J,POLR2G,POLR2E,POLR2D,POLR2A,POLL,POLD4,POLD3,POLD1,POLA2
G2M_checkpoint	0.32944109702888	0.491453647664779	0.0879683849030557	0.724411927723659	15855	123	h.all	Endometrial Cancer	ABL1,ATF5,ATRX,BCL3,CDC25B,CDC6,CDK4,CDKN2C,CHAF1A,CHEK1,CKS1B,CKS2,CTCF,CUL1,CUL3,DBF4,DR1,E2F3,EWSR1,FANCC,FOXN3,G3BP1,ILF3,KIF11,KIF20B,KIF22,KIF5B,KPNA2,LBR,LIG3,MAD2L1,MCM2,MCM6,MT2A,NASP,NOLC1,NOTCH2,NUMA1,NUP50,NUSAP1,PAFAH1B1,PML,POLA2,POLE,PRC1,PRPF4B,PTTG1,PURA,RACGAP1,RPA2,SLC12A2,SLC7A1,SLC7A5,SMC1A,SMC4,SNRPD1
MTORC1_signaling	0.349336702463677	0.491453647664779	0.0754272480995201	0.60649065710761	16589	166	h.all	Endometrial Cancer	ACACA,ACLY,ACTR2,ADIPOR2,ALDOA,ATP2A2,CALR,CCNG1,CD9,COPS5,CORO1A,CXCR4,CYB5B,DDIT3,DHCR7,DHFR,EDEM1,EEF1E1,ENO1,FADS2,FGL2,GAPDH,GBE1,GMPS,GOT1,GPI,GSK3B,GTF2H1,HMBS,HMGCR,HSPA4,IDH1,IFI30,ITGB2,LDHA,LDLR,LGMN,LTA4H,MCM2,MTHFD2,NFIL3,NFKBIB,NFYC,NUP205,PFKL,PGM1,PIK3R3,PITPNB,PNO1,PPA1,PRDX1,PSAT1,PSMA3,PSMB5,PSMC2,PSMC6,PSMG1,RAB1A,RPN1,SCD,SDF2L1,SEC11A,SERP1,SHMT2,SKAP2,SLA,SLC1A5,SLC6A6,SLC7A5,SORD,SRD5A1,SSR1,TCEA1,TM7SF2,TMEM97,TRIB3,TUBA4A,TUBG1,UBE2D3,UCHL5,UFM1,USO1,XBP1,YKT6,ABCF2,ACSL3,ACTR3,ADD3,ARPC5L,ASNS,ATP6V1D,AURKA,BHLHE40,BTG2,CACYBP,CANX,CCNF,CCT6A,CDC25A,CTSC,CYP51A1,DDIT4,DHCR24,EBP,EIF2S2,ELOVL6,ETF1,FDXR,FKBP2,G6PD,GGA2,GLA,GLRX,GSR,HMGCS1,HPRT1,HSP90B1,HSPA5,HSPA9,HSPD1,HSPE1,IDI1,IFRD1,IMMT,INSIG1
P53_pathway	0.373504772225232	0.491453647664779	0.0807717124790295	0.661197868453086	17922	135	h.all	Endometrial Cancer	ABCC5,ABHD4,ACVR1B,AEN,AK1,ANKRA2,APP,ATF3,BAIAP2,BAK1,CASP1,CCNG1,CCNK,CD82,CDKN2AIP,CEBPA,CTSD,CTSF,DDB2,DDIT3,DEF6,DRAM1,EI24,FAM162A,FOS,FUCA1,HBEGF,HEXIM1,IER5,IFI30,IP6K2,IRAK1,ISCU,ITGB4,KIF13B,LDHB,MXD4,NINJ1,NOTCH1,NUDT15,PLK2,PLXNB2,POM121,PPM1D,PTPRE,RAB40C,RALGDS,RAP2B,RETSAT,RHBDF2,RNF19B,RPS27L,RXRA,S100A4,SAT1,SEC61A1,SLC19A2,SP1,ST14,TAX1BP3,TCN2,TM7SF3,TOB1,TP53,TRAFD1,TRIB3,TXNIP,UPP1,VWA5A,XPC
Coagulation	0.365837283583911	0.491453647664779	0.122114578366736	0.914939944870292	17981	56	h.all	Endometrial Cancer	ARF4,C1R,C1S,CAPN5,CASP9,CD9,CFB,CLU,CRIP2,CSRP1,CTSH,DUSP6,F8,GNB2,GSN,ISCU,LAMP2,LGMN,LTA4H
PI3K_AKT_MTOR_signaling	0.396711497457766	0.508604483920213	0.103783160322953	0.825196563489405	19349	75	h.all	Endometrial Cancer	ACACA,ACTR2,AKT1,AKT1S1,AP2M1,ARF1,CAB39,CAB39L,CALR,CDK4,CFL1,CLTC,CXCR4,DDIT3,DUSP3,ECSIT,GRB2,GSK3B,IL2RG,ITPR2,MAPK1,MAPKAP1,NFKBIB,PAK4,PFN1,PIK3R3,PLA2G12A,PLCG1,PRKAG1,PTPN11,RAF1,RPS6KA1,RPTOR
Bile_acid_metabolism	0.422236700124193	0.527795875155242	0.120556769814793	0.885027414464367	20738	52	h.all	Endometrial Cancer	ABCA1,ABCA3,ABCD1,ACSL5,ALDH9A1,CAT,FADS2,GSTK1,IDH1,IDH2,ISOC1,LONP2,OPTN,PEX13,PFKM,PHYH,PRDX5,RETSAT,RXRA,SOD1,ABCA2,ABCA5,ABCD3,ACSL1,AMACR,ATXN1,CROT,DHCR24,FDXR,GCLM,GNPAT,HACL1,HSD17B11,HSD17B4,HSD3B7,IDI1,MLYCD,NPC1,PAOX,PEX11G,PEX12,PEX1,PEX16,PEX19,PEX26,PNPLA8,PXMP2,RBP1,SCP2,SLC22A18,SLC23A2,SLC27A5
EMT	0.479216361005748	0.584410196348473	-0.103319119511352	-0.621097102440959	24509	68	h.all	Endometrial Cancer	WIPF1,VIM,VCAN,TPM2,TIMP1,THBS1,TGFB1,TAGLN,SPARC,SNTB1,SERPINH1,SERPINE1,RHOB,QSOX1,PVR,PPIB,PLOD3,NID2,MYLK,MMP14,MATN2,LRP1,LGALS1,JUN,ITGA5,IGFBP2,GPX7,GADD45B,GADD45A,FN1,FBN1,ENO2,ECM2,ECM1
Heme_metabolism	0.520573903627504	0.619730837651791	0.0741316215842036	0.609983881986243	24998	124	h.all	Endometrial Cancer	ABCB6,ACP5,ADD1,ATG4A,ATP6V0A1,BMP2K,BNIP3L,BPGM,CAT,CDR2,CIR1,DCAF10,DCUN1D1,EIF2AK1,ELL2,ENDOD1,EPOR,ERMAP,FBXO34,GDE1,GMPS,HEBP1,HMBS,HTATIP2,KAT2B,KLF3,LAMP2,LMO2,LPIN2,MARK3,MINPP1,MKRN1,MPP1,NEK7,NNT,OPTN,PPOX,PPP2R5B,PRDX2,RAD23A,RANBP10,RBM5,RIOK3,RNF123,RNF19A,SEC14L1,SLC25A38,SLC6A8,SLC6A9,SMOX,TCEA1,TFDP2,TMCC2,TNRC6B,TNS1,TRAK2,UCP2,UROD,UROS,USP15,ADIPOR1,ALAD,ARHGEF12,ARL2BP,ASNS,BACH1,BLVRA,BLVRB,BSG,BTG2,BTRC,CAST,CDC27,CLCN3,CPOX,CTNS,CTSB,DCAF11,EPB41,EZH1,FBXO7,FECH,FN3K,FOXJ2,GAPVD1,GCLM,GLRX5,GYPC,HAGH,HDGF,HTRA2,ISCA1,KHNYN,LRP10,MAP2K3,MGST3,MOSPD1,MXI1,NARF,NCOA4,NFE2L1,NR3C1,NUDT4,OSBP2,PGLS,PICALM,PIGQ
TNFA_signaling_via_NFKB	0.624385618638492	0.685921125317593	-0.0709648570766123	-0.379951396988312	32266	119	h.all	Endometrial Cancer	ZFP36,ZC3H12A,TSC22D1,TNIP2,TNFAIP8,TLR2,TIPARP,TGIF1,TAP1,TANK,STAT5A,SQSTM1,SOCS3,SNN,SMAD3,SLC2A3,SIK1,SERPINE1,SERPINB8,RHOB,RELB,RELA,PPP1R15A,PLAU,PHLDA1,PFKFB3,PER1,PDLIM5,PANX1,NR4A1,NAMPT,MYC,MXD1,MCL1,MAP2K3,MAFF,KLF6,KLF4,KLF10,KDM6B,JUN,IRS2,IFNGR2,IER2,GADD45B,GADD45A,FUT4,FOSL2,FOSB,ETS2,EIF1,EGR1,DUSP5,DUSP1,DNAJB4,DDX58,CFLAR,CEBPD,CEBPB,CD83,CCND1,BTG3,BTG2,BTG1,BIRC2,BHLHE40,B4GALT5,B4GALT1
Apical_junction	0.603743667888472	0.685921125317593	0.0794157844225928	0.648925024446087	29318	92	h.all	Endometrial Cancer	ACTB,ACTN1,ACTN4,ARPC2,BAIAP2,CAP1,CERCAM,CTNND1,DHX16,HADH,ICAM1,ICAM2,INPPL1,ITGB1,ITGB4,LDLRAP1,LIMA1,MPZL1,MYH9,MYL12B,NF1,PARD6G,PBX2,PECAM1,PFN1,PIK3CB,PIK3R3,PLCG1,RRAS,RSU1,SKAP2,STX4,SYK,SYMPK,TAOK2,TRAF1,TSC1,TSPAN4,TUBG1,VASP,VCL,VWF,ACTG1,ADAM15,ADAM9,AKT2,B4GALT1,BMP1,CD34,CD86,CD99,CLDN15,CNN2,CRAT,CTNNA1,DLG1,EVL,EXOC4,FBN1,FSCN1,GNAI1,GNAI2,GTF2F1,HRAS,IKBKG,INSIG1,JAM3,JUP,MAP4K2,MAPK11,MDK,MPP5,MSN,MVD,MYH10,NF2,NLGN2
UV_response_up	0.631047435292186	0.685921125317593	0.0754502564296217	0.622074061844687	30743	98	h.all	Endometrial Cancer	ALDOA,AP2S1,ARRB2,ATF3,ATP6V1C1,BAK1,BCL2L11,CEBPG,CNP,CREG1,CYB5B,CYB5R1,DLG4,FOS,GCH1,GGH,GPX3,GRINA,GRPEL1,HLA-F,HYAL2,ICAM1,IRF1,JUNB,LYN,MGAT1,NFKBIA,POLE3,PPIF,PRKACA,PRKCD,RAB27A,RPN1,SIGMAR1,SLC25A4,SLC6A8,SULT1A1,TUBA4A,UROD,WIZ,YKT6,ACAA1,ALAS1,ASNS,ATP6V1F,BID,BSG,BTG1,BTG2,BTG3,CASP3,CDC34,CDK2,CDKN1C,CHKA,CLTB,DDX21,DGAT1,DNAJA1,DNAJB1,EIF2S3,EIF5,ENO2,EPHX1,FEN1,FKBP4,FOSB,FURIN,GLS,HMOX1,HNRNPU,HSPA13,IGFBP2,MARK2,MMP14,MRPL23,NR4A1,NXF1,PARP2,PDAP1,POLG2,POLR2H,PPAT,PPP1R2,PPT1,PRPF3,PSMC3
UV_response_dn	0.604109168966575	0.685921125317593	0.0888167871404741	0.703771017641883	29549	73	h.all	Endometrial Cancer	AGGF1,ARHGEF9,ATP2B1,ATP2B4,ATP2C1,ATRN,ATRX,CDK13,DAB2,DLC1,DYRK1A,ERBB2,FHL2,LDLR,MAP1B,MRPS31,MTA1,NEK7,NFKB1,NOTCH2,PDGFRB,PEX14,PIAS3,PIK3CD,PIK3R3,PRKCA,PRKCE,RXRA,SCHIP1,SFMBT1,SIPA1L1,SLC7A1,SMAD7
Androgen_response	0.656971149125047	0.698905477792603	-0.0914353185116922	-0.551371099152069	33450	64	h.all	Endometrial Cancer	XRCC6,TSC22D1,TNFAIP8,STK39,SRP19,SPCS3,SLC26A2,RRP12,RPS6KA3,RAB4A,PDLIM5,PA2G4,NDRG1,NCOA4,LMAN1,INSIG1,IDI1,HMGCS1,HERC3,GSR,GPD1L,GNAI3,FKBP5,ELK4,DHCR24,DBI,CCND1,B4GALT1,ARID5B,APPBP2,ANKH,ADRM1,ACSL3,ABHD2,ABCC4,ZMIZ1,XRCC5,VAPA,UBE2I,UAP1,TPD52,TMEM50A,SORD,SMS,SLC38A2,SEC24D,SCD,SAT1
Protein_secretion	0.698508930034409	0.727613468785843	0.0777303530855925	0.626198158827279	34103	82	h.all	Endometrial Cancer	ABCA1,ADAM10,AP1G1,AP2M1,AP2S1,ARF1,ARFGAP3,ARFIP1,BET1,CLN5,CLTC,COPB1,COPB2,GALC,GBF1,GOLGA4,LAMP2,MAPK1,NAPG,OCRL,PAM,RAB5A,RAB9A,RER1,SEC22B,SEC24D,SGMS1,SNX2,SOD1,STX12,STX16,TPD52,USO1,VAMP3,VAMP7,YIPF6,YKT6,ANP32E,AP2B1,AP3B1,AP3S1,ARCN1,ARFGEF1,ARFGEF2,ATP1A1,ATP6V1H,ATP7A
Spermatogenesis	0.793770139634801	0.809969530239593	0.107288283238907	0.683714226992419	39166	34	h.all	Endometrial Cancer	ARL4A,CHFR,CSNK2A2,DBF4,IP6K1,LPIN1,MAST2,PEBP1,PGS1,PHKG2,PSMG1,SLC12A2,STAM2,STRBP,TOPBP1,TSN,VDAC3,ZC3H14,AGFG1,AURKA,CLPB,COIL,EZH2,HSPA1L,IDE,JAM3,MLLT10,MTOR,NF2,PARP2,RAD17,RFC4
Estrogen_response_late	0.903111129376952	0.903111129376952	0.0595038697008202	0.483219161345773	43948	88	h.all	Endometrial Cancer	ABCA3,ALDH3B1,AMFR,ATP2B4,BCL2,CD44,CD9,CDC6,CELSR2,CISH,DHCR7,DNAJC1,ETFB,FDFT1,FLNB,FOS,ID2,IDH2,ISG20,JAK2,METTL3,MOCS2,NAB2,NCOR2,PDCD4,PLXNB1,PPIF,PTPN6,RNASEH2A,SLC7A5,SNX10,SORD,ST14,TOB1,UGDH,XBP1,ABHD2,ADD3,AFF1,ALDH3A2,ARL3,ASS1,BAG1,BLVRB,BTG3,CCND1,CHPT1,CKB,COX6C,DCXR,DLG5,DYNLT3,FAM102A,FKBP4,FKBP5,GALE,GINS2,GLA,HPRT1,IMPA2,ITPK1,JAK1,KLF4,LLGL2,LSR,MDK,MICB,NBL1,NRIP1,NXT1,PAPSS2,PRSS23,RAB31,RABEP1,RAPGEFL1,RBBP8,SCARB1,SIAH2,SLC16A1,SLC1A4,SLC22A5,SLC26A2,SLC9A3R1
TNFA_signaling_via_NFKB	1.48623744129362e-05	0.000251564732637002	-0.69198990160942	-2.46066350603167	0	119	h.all	Esophagogastric Cancer	NAMPT,BCL6,TIPARP,DNAJB4,BTG2,DDX58,CEBPD,TNFAIP8,NFE2L2,SOCS3,NR4A1,SIK1,EGR1,CD44,FOSL2,DUSP1,HBEGF,NFIL3,SLC2A3,GADD45B,BTG1,PER1,IRS2,RCAN1,PDE4B,LDLR,DENND5A,CCNL1,TLR2,KLF9,NFKBIA,ATF3,ZFP36,JUNB,ZC3H12A,TANK,FOSB,BTG3,ATP2B1,CD83
Hypoxia	1.504392827055e-05	0.000251564732637002	-0.558631518509644	-1.95795410866949	0	107	h.all	Esophagogastric Cancer	TIPARP,BNIP3L,RORA,NR3C1,FOSL2,DUSP1,GBE1,KDM3A,SLC2A1,KLHL24,NFIL3,SLC2A3,BTG1,BCL2,IRS2,ATP7A,MXI1,ATF3,ZFP36,NDRG1,CHST2,SIAH2,ALDOC,CXCR4,ALDOA,FAM162A,LOX,FOS,HK1,BHLHE40,PAM,MT2A,PGM2,LDHA,DDIT4,PGK1,JMJD6,MYH9,ENO2,NAGK,JUN,AMPD3,LXN,ENO1,SLC6A6,WSB1,TPST2,NDST1,KLF6,GPC1,MAFF,EFNA1,P4HA1,ETS1,IDS
IL2_STAT5_signaling	1.50938839582201e-05	0.000251564732637002	-0.562648699707565	-1.95690654809347	0	101	h.all	Esophagogastric Cancer	GABARAPL1,RORA,PRNP,ALCAM,EMP1,CD44,CCND2,NFIL3,SLC2A3,GADD45B,BCL2,PHTF2,DENND5A,ITGAV,TWSG1,NDRG1,PRKCH,FGL2,ODC1,CD83,NCOA3,IGF1R,TNFSF10,SOCS2,ECM1,RHOB,PTRH2,AHNAK,TRAF1
E2F_targets	3.19458198894675e-05	0.000340402355584301	0.510403058455578	2.0102173308595	0	140	h.all	Esophagogastric Cancer	RFC3,CDC25B,TBRG4,CDK4,PA2G4,SUV39H1,CDC25A,MKI67,CKS1B,PCNA,TCF19,RPA3,POLD2,SNRPB,RACGAP1,CDCA8,PPP1R8,EXOSC8,CKS2,CSE1L,AURKA,MCM7,RANBP1,POP7,NOP56,PRDX4,TACC3,PDS5B,UBE2T,RBBP7,GINS1,LMNB1,TRIP13,RFC2,WDR90,TMPO,TK1,TUBG1,MAD2L1,CHEK1,DONSON,DCTPP1,PRPS1,TIMELESS,KPNA2
Oxidative_phosphorylation	3.40402355584301e-05	0.000340402355584301	0.479213298783978	1.94407342670517	0	177	h.all	Esophagogastric Cancer	ECHS1,NDUFC2,ATP6AP1,NDUFS6,AFG3L2,ALAS1,BAX,IDH2,MTRF1,RETSAT,MRPS30,NQO2,MDH2,SDHA,PDHA1,TCIRG1,NDUFV2,ACAA1,VDAC1,MRPS11,NNT,ACAA2,OGDH,NDUFB2,PRDX3,CASP7,POR,SLC25A20,NDUFB3,COX15,IDH1,PMPCA,OAT,ETFA,IDH3G,IMMT,HSD17B10,CYCS,FXN,ATP6V0B,HCCS,IDH3B,MTRR,SDHB,SLC25A11,COX4I1,SDHC,COX5A,AIFM1,DECR1,PDHB,NDUFB8,PHYH,DLAT,LDHB,FDX1,SURF1,TIMM8B,HTRA2,SUCLA2,UQCRQ,SUPV3L1,TIMM13,NDUFV1,UQCR10,MRPS12,COX6B1,COX6C,MRPL34
Interferon_gamma_response	0.000160600353320777	0.00122414004162076	-0.466897742107199	-1.68788211690439	10	135	h.all	Esophagogastric Cancer	NAMPT,TXNIP,DDX58,SOCS3,HIF1A,C1S,BPGM,DDX60,BTG1,PDE4B,NFKBIA,IFI44,FGL2,NCOA3,TNFSF10,EIF2AK2,AUTS2,C1R,SERPING1,ST3GAL5,STAT3,PELI1,XAF1,SLC25A28,MX1,MT2A,PSMA3,CSF2RB,OAS2,EIF4E3,PML,SP110,IRF9
MYC_targets_v1	0.000171379605826907	0.00122414004162076	0.392233596991067	1.59321290973233	4	179	h.all	Esophagogastric Cancer	EIF3B,CDK2,BUB3,AIMP2,RRP9,CDK4,PA2G4,SNRPD1,PCNA,POLD2,RPS10,RUVBL2,PSMD3,CSTF2,PRPS2,PSMA7,CCT5,SNRPB2,EIF2S2,VDAC1,CLNS1A,EIF3J,PRDX3,CCNA2,HDGF,MCM7,RANBP1,HNRNPA2B1,NOP56,PRDX4,MRPL9,SET,FAM120A,MRPS18B,PSMB3,TYMS,MRPL23,TRIM28,PSMD1,ERH,MAD2L1,GNL3,UBE2L3,PPM1G,IMPDH2,COX5A,LSM7,KPNA2,SNRPD3,PSMA2,LSM2,RPS5,ILF2,FBL
